FID,OBJECTID,field,Var1,Var2,value
336,12931,29856,-26.625000000000000,128.625000000000000,1
337,12932,29857,-28.625000000000000,128.625000000000000,1
338,12944,29909,-16.625000000000000,128.875000000000000,1
339,12945,29910,-18.625000000000000,128.875000000000000,1
340,12946,29911,-20.625000000000000,128.875000000000000,1
341,12947,29912,-22.625000000000000,128.875000000000000,1
342,12948,29913,-24.625000000000000,128.875000000000000,1
343,12949,29914,-26.625000000000000,128.875000000000000,1
344,12950,29915,-28.625000000000000,128.875000000000000,1
345,12962,29967,-16.625000000000000,129.125000000000000,1
346,12963,29968,-18.625000000000000,129.125000000000000,1
347,12964,29969,-20.625000000000000,129.125000000000000,1
348,12965,29970,-22.625000000000000,129.125000000000000,1
349,12966,29971,-24.625000000000000,129.125000000000000,1
350,12967,29972,-26.625000000000000,129.125000000000000,1
351,12968,29973,-28.625000000000000,129.125000000000000,1
352,12980,30025,-16.625000000000000,129.375000000000000,1
353,12981,30026,-18.625000000000000,129.375000000000000,1
354,12982,30027,-20.625000000000000,129.375000000000000,1
355,12983,30028,-22.625000000000000,129.375000000000000,1
356,12984,30029,-24.625000000000000,129.375000000000000,1
357,12985,30030,-26.625000000000000,129.375000000000000,1
358,12986,30031,-28.625000000000000,129.375000000000000,1
359,12998,30082,-14.625000000000000,129.625000000000000,1
360,12999,30083,-16.625000000000000,129.625000000000000,1
361,13000,30084,-18.625000000000000,129.625000000000000,1
362,13001,30085,-20.625000000000000,129.625000000000000,1
363,13002,30086,-22.625000000000000,129.625000000000000,1
364,13003,30087,-24.625000000000000,129.625000000000000,1
365,13004,30088,-26.625000000000000,129.625000000000000,1
366,13005,30089,-28.625000000000000,129.625000000000000,1
367,13016,30140,-14.625000000000000,129.875000000000000,1
368,13017,30141,-16.625000000000000,129.875000000000000,1
369,13018,30142,-18.625000000000000,129.875000000000000,1
370,13019,30143,-20.625000000000000,129.875000000000000,1
371,13020,30144,-22.625000000000000,129.875000000000000,1
372,13021,30145,-24.625000000000000,129.875000000000000,1
373,13022,30146,-26.625000000000000,129.875000000000000,1
374,13023,30147,-28.625000000000000,129.875000000000000,1
375,13035,30198,-14.625000000000000,130.125000000000000,1
376,13036,30199,-16.625000000000000,130.125000000000000,1
377,13037,30200,-18.625000000000000,130.125000000000000,1
378,13038,30201,-20.625000000000000,130.125000000000000,1
379,13039,30202,-22.625000000000000,130.125000000000000,1
380,13040,30203,-24.625000000000000,130.125000000000000,1
381,13041,30204,-26.625000000000000,130.125000000000000,1
382,13042,30205,-28.625000000000000,130.125000000000000,1
383,13055,30256,-14.625000000000000,130.375000000000000,1
384,13056,30257,-16.625000000000000,130.375000000000000,1
385,13057,30258,-18.625000000000000,130.375000000000000,1
386,13058,30259,-20.625000000000000,130.375000000000000,1
387,13059,30260,-22.625000000000000,130.375000000000000,1
388,13060,30261,-24.625000000000000,130.375000000000000,1
389,13061,30262,-26.625000000000000,130.375000000000000,1
390,13062,30263,-28.625000000000000,130.375000000000000,1
391,13074,30314,-14.625000000000000,130.625000000000000,1
392,13075,30315,-16.625000000000000,130.625000000000000,1
393,13076,30316,-18.625000000000000,130.625000000000000,1
394,13077,30317,-20.625000000000000,130.625000000000000,1
395,13078,30318,-22.625000000000000,130.625000000000000,1
396,13079,30319,-24.625000000000000,130.625000000000000,1
397,13080,30320,-26.625000000000000,130.625000000000000,1
398,13081,30321,-28.625000000000000,130.625000000000000,1
399,13094,30372,-14.625000000000000,130.875000000000000,1
400,13095,30373,-16.625000000000000,130.875000000000000,1
401,13096,30374,-18.625000000000000,130.875000000000000,1
402,13097,30375,-20.625000000000000,130.875000000000000,1
403,13098,30376,-22.625000000000000,130.875000000000000,1
404,13099,30377,-24.625000000000000,130.875000000000000,1
405,13100,30378,-26.625000000000000,130.875000000000000,1
406,13101,30379,-28.625000000000000,130.875000000000000,1
407,13113,30430,-14.625000000000000,131.125000000000000,1
408,13114,30431,-16.625000000000000,131.125000000000000,1
409,13115,30432,-18.625000000000000,131.125000000000000,1
410,13116,30433,-20.625000000000000,131.125000000000000,1
411,13117,30434,-22.625000000000000,131.125000000000000,1
412,13118,30435,-24.625000000000000,131.125000000000000,1
413,13119,30436,-26.625000000000000,131.125000000000000,1
414,13120,30437,-28.625000000000000,131.125000000000000,1
415,13130,30487,-12.625000000000000,131.375000000000000,1
416,13131,30488,-14.625000000000000,131.375000000000000,1
417,13132,30489,-16.625000000000000,131.375000000000000,1
418,13133,30490,-18.625000000000000,131.375000000000000,1
419,13134,30491,-20.625000000000000,131.375000000000000,1
420,13135,30492,-22.625000000000000,131.375000000000000,1
421,13136,30493,-24.625000000000000,131.375000000000000,1
422,13137,30494,-26.625000000000000,131.375000000000000,1
423,13138,30495,-28.625000000000000,131.375000000000000,1
424,13148,30545,-12.625000000000000,131.625000000000000,1
425,13149,30546,-14.625000000000000,131.625000000000000,1
426,13150,30547,-16.625000000000000,131.625000000000000,1
427,13151,30548,-18.625000000000000,131.625000000000000,1
428,13152,30549,-20.625000000000000,131.625000000000000,1
429,13153,30550,-22.625000000000000,131.625000000000000,1
430,13154,30551,-24.625000000000000,131.625000000000000,1
431,13155,30552,-26.625000000000000,131.625000000000000,1
432,13156,30553,-28.625000000000000,131.625000000000000,1
433,13166,30603,-12.625000000000000,131.875000000000000,1
434,13167,30604,-14.625000000000000,131.875000000000000,1
435,13168,30605,-16.625000000000000,131.875000000000000,1
436,13169,30606,-18.625000000000000,131.875000000000000,1
437,13170,30607,-20.625000000000000,131.875000000000000,1
438,13171,30608,-22.625000000000000,131.875000000000000,1
439,13172,30609,-24.625000000000000,131.875000000000000,1
440,13173,30610,-26.625000000000000,131.875000000000000,1
441,13174,30611,-28.625000000000000,131.875000000000000,1
442,13184,30661,-12.625000000000000,132.125000000000000,1
443,13185,30662,-14.625000000000000,132.125000000000000,1
444,13186,30663,-16.625000000000000,132.125000000000000,1
445,13187,30664,-18.625000000000000,132.125000000000000,1
446,13188,30665,-20.625000000000000,132.125000000000000,1
447,13189,30666,-22.625000000000000,132.125000000000000,1
448,13190,30667,-24.625000000000000,132.125000000000000,1
449,13191,30668,-26.625000000000000,132.125000000000000,1
450,13192,30669,-28.625000000000000,132.125000000000000,1
451,13202,30719,-12.625000000000000,132.375000000000000,1
452,13203,30720,-14.625000000000000,132.375000000000000,1
453,13204,30721,-16.625000000000000,132.375000000000000,1
454,13205,30722,-18.625000000000000,132.375000000000000,1
455,13206,30723,-20.625000000000000,132.375000000000000,1
456,13207,30724,-22.625000000000000,132.375000000000000,1
457,13208,30725,-24.625000000000000,132.375000000000000,1
458,13209,30726,-26.625000000000000,132.375000000000000,1
459,13210,30727,-28.625000000000000,132.375000000000000,1
460,13220,30777,-12.625000000000000,132.625000000000000,1
461,13221,30778,-14.625000000000000,132.625000000000000,1
462,13222,30779,-16.625000000000000,132.625000000000000,1
463,13223,30780,-18.625000000000000,132.625000000000000,1
464,13224,30781,-20.625000000000000,132.625000000000000,1
465,13225,30782,-22.625000000000000,132.625000000000000,1
466,13226,30783,-24.625000000000000,132.625000000000000,1
467,13227,30784,-26.625000000000000,132.625000000000000,1
468,13228,30785,-28.625000000000000,132.625000000000000,1
469,13239,30835,-12.625000000000000,132.875000000000000,1
470,13240,30836,-14.625000000000000,132.875000000000000,1
471,13241,30837,-16.625000000000000,132.875000000000000,1
472,13242,30838,-18.625000000000000,132.875000000000000,1
473,13243,30839,-20.625000000000000,132.875000000000000,1
474,13244,30840,-22.625000000000000,132.875000000000000,1
475,13245,30841,-24.625000000000000,132.875000000000000,1
476,13246,30842,-26.625000000000000,132.875000000000000,1
477,13247,30843,-28.625000000000000,132.875000000000000,1
478,13258,30893,-12.625000000000000,133.125000000000000,1
479,13259,30894,-14.625000000000000,133.125000000000000,1
480,13260,30895,-16.625000000000000,133.125000000000000,1
481,13261,30896,-18.625000000000000,133.125000000000000,1
482,13262,30897,-20.625000000000000,133.125000000000000,1
483,13263,30898,-22.625000000000000,133.125000000000000,1
484,13264,30899,-24.625000000000000,133.125000000000000,1
485,13265,30900,-26.625000000000000,133.125000000000000,1
486,13266,30901,-28.625000000000000,133.125000000000000,1
487,13277,30951,-12.625000000000000,133.375000000000000,1
488,13278,30952,-14.625000000000000,133.375000000000000,1
489,13279,30953,-16.625000000000000,133.375000000000000,1
490,13280,30954,-18.625000000000000,133.375000000000000,1
491,13281,30955,-20.625000000000000,133.375000000000000,1
492,13282,30956,-22.625000000000000,133.375000000000000,1
493,13283,30957,-24.625000000000000,133.375000000000000,1
494,13284,30958,-26.625000000000000,133.375000000000000,1
495,13285,30959,-28.625000000000000,133.375000000000000,1
496,13296,31009,-12.625000000000000,133.625000000000000,1
497,13297,31010,-14.625000000000000,133.625000000000000,1
498,13298,31011,-16.625000000000000,133.625000000000000,1
499,13299,31012,-18.625000000000000,133.625000000000000,1
500,13300,31013,-20.625000000000000,133.625000000000000,1
501,13301,31014,-22.625000000000000,133.625000000000000,1
502,13302,31015,-24.625000000000000,133.625000000000000,1
503,13303,31016,-26.625000000000000,133.625000000000000,1
504,13304,31017,-28.625000000000000,133.625000000000000,1
505,13315,31067,-12.625000000000000,133.875000000000000,1
506,13316,31068,-14.625000000000000,133.875000000000000,1
507,13317,31069,-16.625000000000000,133.875000000000000,1
508,13318,31070,-18.625000000000000,133.875000000000000,1
509,13319,31071,-20.625000000000000,133.875000000000000,1
510,13320,31072,-22.625000000000000,133.875000000000000,1
511,13321,31073,-24.625000000000000,133.875000000000000,1
512,13322,31074,-26.625000000000000,133.875000000000000,1
513,13323,31075,-28.625000000000000,133.875000000000000,1
514,13334,31125,-12.625000000000000,134.125000000000000,1
