FID,field,Var1,Var2,value
1157,58650,37.375000000000000,-107.125000000000000,1
1158,58651,35.375000000000000,-107.125000000000000,1
1159,58652,33.375000000000000,-107.125000000000000,1
1160,58653,31.375000000000000,-107.125000000000000,1
1161,58654,29.375000000000000,-107.125000000000000,1
1162,58697,59.375000000000000,-106.875000000000000,1
1163,58698,57.375000000000000,-106.875000000000000,1
1164,58699,55.375000000000000,-106.875000000000000,1
1165,58700,53.375000000000000,-106.875000000000000,1
1166,58701,51.375000000000000,-106.875000000000000,1
1167,58702,49.375000000000000,-106.875000000000000,1
1168,58703,47.375000000000000,-106.875000000000000,1
1169,58704,45.375000000000000,-106.875000000000000,1
1170,58705,43.375000000000000,-106.875000000000000,1
1171,58706,41.375000000000000,-106.875000000000000,1
1172,58707,39.375000000000000,-106.875000000000000,1
1173,58708,37.375000000000000,-106.875000000000000,1
1174,58709,35.375000000000000,-106.875000000000000,1
1175,58710,33.375000000000000,-106.875000000000000,1
1176,58711,31.375000000000000,-106.875000000000000,1
1177,58712,29.375000000000000,-106.875000000000000,1
1178,58755,59.375000000000000,-106.625000000000000,1
1179,58756,57.375000000000000,-106.625000000000000,1
1180,58757,55.375000000000000,-106.625000000000000,1
1181,58758,53.375000000000000,-106.625000000000000,1
1182,58759,51.375000000000000,-106.625000000000000,1
1183,58760,49.375000000000000,-106.625000000000000,1
1184,58761,47.375000000000000,-106.625000000000000,1
1185,58762,45.375000000000000,-106.625000000000000,1
1186,58763,43.375000000000000,-106.625000000000000,1
1187,58764,41.375000000000000,-106.625000000000000,1
1188,58765,39.375000000000000,-106.625000000000000,1
1189,58766,37.375000000000000,-106.625000000000000,1
1190,58767,35.375000000000000,-106.625000000000000,1
1191,58768,33.375000000000000,-106.625000000000000,1
1192,58769,31.375000000000000,-106.625000000000000,1
1193,58770,29.375000000000000,-106.625000000000000,1
1194,58813,59.375000000000000,-106.375000000000000,1
1195,58814,57.375000000000000,-106.375000000000000,1
1196,58815,55.375000000000000,-106.375000000000000,1
1197,58816,53.375000000000000,-106.375000000000000,1
1198,58817,51.375000000000000,-106.375000000000000,1
1199,58818,49.375000000000000,-106.375000000000000,1
1200,58819,47.375000000000000,-106.375000000000000,1
1201,58820,45.375000000000000,-106.375000000000000,1
1202,58821,43.375000000000000,-106.375000000000000,1
1203,58822,41.375000000000000,-106.375000000000000,1
1204,58823,39.375000000000000,-106.375000000000000,1
1205,58824,37.375000000000000,-106.375000000000000,1
1206,58825,35.375000000000000,-106.375000000000000,1
1207,58826,33.375000000000000,-106.375000000000000,1
1208,58827,31.375000000000000,-106.375000000000000,1
1209,58828,29.375000000000000,-106.375000000000000,1
1210,58871,59.375000000000000,-106.125000000000000,1
1211,58872,57.375000000000000,-106.125000000000000,1
1212,58873,55.375000000000000,-106.125000000000000,1
1213,58874,53.375000000000000,-106.125000000000000,1
1214,58875,51.375000000000000,-106.125000000000000,1
1215,58876,49.375000000000000,-106.125000000000000,1
1216,58877,47.375000000000000,-106.125000000000000,1
1217,58878,45.375000000000000,-106.125000000000000,1
1218,58879,43.375000000000000,-106.125000000000000,1
1219,58880,41.375000000000000,-106.125000000000000,1
1220,58881,39.375000000000000,-106.125000000000000,1
1221,58882,37.375000000000000,-106.125000000000000,1
1222,58883,35.375000000000000,-106.125000000000000,1
1223,58884,33.375000000000000,-106.125000000000000,1
1224,58885,31.375000000000000,-106.125000000000000,1
1225,58886,29.375000000000000,-106.125000000000000,1
1226,58929,59.375000000000000,-105.875000000000000,1
1227,58930,57.375000000000000,-105.875000000000000,1
1228,58931,55.375000000000000,-105.875000000000000,1
1229,58932,53.375000000000000,-105.875000000000000,1
1230,58933,51.375000000000000,-105.875000000000000,1
1231,58934,49.375000000000000,-105.875000000000000,1
1232,58935,47.375000000000000,-105.875000000000000,1
1233,58936,45.375000000000000,-105.875000000000000,1
1234,58937,43.375000000000000,-105.875000000000000,1
1235,58938,41.375000000000000,-105.875000000000000,1
1236,58939,39.375000000000000,-105.875000000000000,1
1237,58940,37.375000000000000,-105.875000000000000,1
1238,58941,35.375000000000000,-105.875000000000000,1
1239,58942,33.375000000000000,-105.875000000000000,1
1240,58943,31.375000000000000,-105.875000000000000,1
1241,58944,29.375000000000000,-105.875000000000000,1
1242,58987,59.375000000000000,-105.625000000000000,1
1243,58988,57.375000000000000,-105.625000000000000,1
1244,58989,55.375000000000000,-105.625000000000000,1
1245,58990,53.375000000000000,-105.625000000000000,1
1246,58991,51.375000000000000,-105.625000000000000,1
1247,58992,49.375000000000000,-105.625000000000000,1
1248,58993,47.375000000000000,-105.625000000000000,1
1249,58994,45.375000000000000,-105.625000000000000,1
1250,58995,43.375000000000000,-105.625000000000000,1
1251,58996,41.375000000000000,-105.625000000000000,1
1252,58997,39.375000000000000,-105.625000000000000,1
1253,58998,37.375000000000000,-105.625000000000000,1
1254,58999,35.375000000000000,-105.625000000000000,1
1255,59000,33.375000000000000,-105.625000000000000,1
1256,59001,31.375000000000000,-105.625000000000000,1
1257,59002,29.375000000000000,-105.625000000000000,1
1258,59045,59.375000000000000,-105.375000000000000,1
1259,59046,57.375000000000000,-105.375000000000000,1
1260,59047,55.375000000000000,-105.375000000000000,1
1261,59048,53.375000000000000,-105.375000000000000,1
1262,59049,51.375000000000000,-105.375000000000000,1
1263,59050,49.375000000000000,-105.375000000000000,1
1264,59051,47.375000000000000,-105.375000000000000,1
1265,59052,45.375000000000000,-105.375000000000000,1
1266,59053,43.375000000000000,-105.375000000000000,1
1267,59054,41.375000000000000,-105.375000000000000,1
1268,59055,39.375000000000000,-105.375000000000000,1
1269,59056,37.375000000000000,-105.375000000000000,1
1270,59057,35.375000000000000,-105.375000000000000,1
1271,59058,33.375000000000000,-105.375000000000000,1
1272,59059,31.375000000000000,-105.375000000000000,1
1273,59060,29.375000000000000,-105.375000000000000,1
1274,59103,59.375000000000000,-105.125000000000000,1
1275,59104,57.375000000000000,-105.125000000000000,1
1276,59105,55.375000000000000,-105.125000000000000,1
1277,59106,53.375000000000000,-105.125000000000000,1
1278,59107,51.375000000000000,-105.125000000000000,1
1279,59108,49.375000000000000,-105.125000000000000,1
1280,59109,47.375000000000000,-105.125000000000000,1
1281,59110,45.375000000000000,-105.125000000000000,1
1282,59111,43.375000000000000,-105.125000000000000,1
1283,59112,41.375000000000000,-105.125000000000000,1
1284,59113,39.375000000000000,-105.125000000000000,1
1285,59114,37.375000000000000,-105.125000000000000,1
1286,59115,35.375000000000000,-105.125000000000000,1
1287,59116,33.375000000000000,-105.125000000000000,1
1288,59117,31.375000000000000,-105.125000000000000,1
1289,59118,29.375000000000000,-105.125000000000000,1
