FID,OBJECTID,field,Var1,Var2,value
297,19186,68659,-28.625000000000000,-64.125000000000000,1
298,19187,68660,-30.625000000000000,-64.125000000000000,1
299,19188,68661,-32.625000000000000,-64.125000000000000,1
300,19189,68662,-34.625000000000000,-64.125000000000000,1
301,19190,68663,-36.625000000000000,-64.125000000000000,1
302,19191,68664,-38.625000000000000,-64.125000000000000,1
303,19192,68665,-40.625000000000000,-64.125000000000000,1
304,19213,68713,-20.625000000000000,-63.875000000000000,1
305,19214,68714,-22.625000000000000,-63.875000000000000,1
306,19215,68715,-24.625000000000000,-63.875000000000000,1
307,19216,68716,-26.625000000000000,-63.875000000000000,1
308,19217,68717,-28.625000000000000,-63.875000000000000,1
309,19218,68718,-30.625000000000000,-63.875000000000000,1
310,19219,68719,-32.625000000000000,-63.875000000000000,1
311,19220,68720,-34.625000000000000,-63.875000000000000,1
312,19221,68721,-36.625000000000000,-63.875000000000000,1
313,19222,68722,-38.625000000000000,-63.875000000000000,1
314,19223,68723,-40.625000000000000,-63.875000000000000,1
315,19243,68771,-20.625000000000000,-63.625000000000000,1
316,19244,68772,-22.625000000000000,-63.625000000000000,1
317,19245,68773,-24.625000000000000,-63.625000000000000,1
318,19246,68774,-26.625000000000000,-63.625000000000000,1
319,19247,68775,-28.625000000000000,-63.625000000000000,1
320,19248,68776,-30.625000000000000,-63.625000000000000,1
321,19249,68777,-32.625000000000000,-63.625000000000000,1
322,19250,68778,-34.625000000000000,-63.625000000000000,1
323,19251,68779,-36.625000000000000,-63.625000000000000,1
324,19252,68780,-38.625000000000000,-63.625000000000000,1
325,19253,68781,-40.625000000000000,-63.625000000000000,1
326,19275,68829,-20.625000000000000,-63.375000000000000,1
327,19276,68830,-22.625000000000000,-63.375000000000000,1
328,19277,68831,-24.625000000000000,-63.375000000000000,1
329,19278,68832,-26.625000000000000,-63.375000000000000,1
330,19279,68833,-28.625000000000000,-63.375000000000000,1
331,19280,68834,-30.625000000000000,-63.375000000000000,1
332,19281,68835,-32.625000000000000,-63.375000000000000,1
333,19282,68836,-34.625000000000000,-63.375000000000000,1
334,19283,68837,-36.625000000000000,-63.375000000000000,1
335,19284,68838,-38.625000000000000,-63.375000000000000,1
336,19285,68839,-40.625000000000000,-63.375000000000000,1
337,19307,68887,-20.625000000000000,-63.125000000000000,1
338,19308,68888,-22.625000000000000,-63.125000000000000,1
339,19309,68889,-24.625000000000000,-63.125000000000000,1
340,19310,68890,-26.625000000000000,-63.125000000000000,1
341,19311,68891,-28.625000000000000,-63.125000000000000,1
342,19312,68892,-30.625000000000000,-63.125000000000000,1
343,19313,68893,-32.625000000000000,-63.125000000000000,1
344,19314,68894,-34.625000000000000,-63.125000000000000,1
